time,hr
2019-01-15 07:17:52 +0700,56
2019-01-15 07:17:59 +0700,57
2019-01-15 07:18:01 +0700,57
2019-01-15 07:18:07 +0700,57
2019-01-15 07:18:11 +0700,57
2019-01-15 07:18:18 +0700,56
2019-01-15 07:18:23 +0700,56
2019-01-15 07:18:30 +0700,57
2019-01-15 07:18:31 +0700,57
2019-01-15 07:18:38 +0700,57
2019-01-15 07:18:45 +0700,59
2019-01-15 07:18:49 +0700,60
2019-01-15 07:18:55 +0700,60
2019-01-15 07:18:58 +0700,60
2019-01-15 07:19:12 +0700,62
2019-01-15 07:19:17 +0700,62
2019-01-15 07:19:24 +0700,59
2019-01-15 07:19:26 +0700,59
2019-01-15 07:19:35 +0700,57
2019-01-15 07:19:40 +0700,56
2019-01-15 07:19:41 +0700,56
2019-01-15 07:19:49 +0700,59
2019-01-15 07:19:53 +0700,59
2019-01-15 07:19:59 +0700,58
2019-01-15 07:20:05 +0700,57
2019-01-15 07:20:06 +0700,57
2019-01-15 07:20:14 +0700,58
2019-01-15 07:20:16 +0700,58
2019-01-15 07:20:25 +0700,54
2019-01-15 07:20:28 +0700,54
2019-01-15 07:20:31 +0700,57
2019-01-15 07:20:40 +0700,71
2019-01-15 07:20:42 +0700,71
2019-01-15 07:20:48 +0700,65
2019-01-15 07:20:55 +0700,61
2019-01-15 07:21:00 +0700,61
2019-01-15 07:21:03 +0700,61
2019-01-15 07:21:10 +0700,61
2019-01-15 07:21:13 +0700,61
2019-01-15 07:21:17 +0700,61
2019-01-15 07:21:25 +0700,60
2019-01-15 07:21:30 +0700,62
2019-01-15 07:21:33 +0700,62
2019-01-15 07:21:37 +0700,62
2019-01-15 07:21:42 +0700,62
2019-01-15 07:21:46 +0700,61
2019-01-15 07:21:51 +0700,61
2019-01-15 07:22:00 +0700,60
2019-01-15 07:22:05 +0700,59
2019-01-15 07:22:09 +0700,60
2019-01-15 07:22:15 +0700,59
2019-01-15 07:22:16 +0700,59
2019-01-15 07:22:25 +0700,58
2019-01-15 07:22:26 +0700,59
2019-01-15 07:22:31 +0700,59
2019-01-15 07:22:38 +0700,58
2019-01-15 07:22:42 +0700,58
2019-01-15 07:22:47 +0700,59
2019-01-15 07:22:51 +0700,59
2019-01-15 07:22:56 +0700,61
2019-01-15 07:23:05 +0700,61
2019-01-15 07:23:06 +0700,61
2019-01-15 07:23:15 +0700,61
2019-01-15 07:23:16 +0700,61
2019-01-15 07:23:21 +0700,61
2019-01-15 07:23:30 +0700,59
2019-01-15 07:23:35 +0700,58
2019-01-15 07:23:36 +0700,59
2019-01-15 07:23:44 +0700,61
2019-01-15 07:23:47 +0700,61
2019-01-15 07:23:51 +0700,61
2019-01-15 07:24:00 +0700,60
2019-01-15 07:24:01 +0700,60
2019-01-15 07:24:08 +0700,62
2019-01-15 07:24:11 +0700,62
2019-01-15 07:24:20 +0700,59
2019-01-15 07:24:24 +0700,59
2019-01-15 07:24:29 +0700,60
2019-01-15 07:24:34 +0700,60
2019-01-15 07:24:40 +0700,61
2019-01-15 07:24:45 +0700,61
2019-01-15 07:24:50 +0700,63
2019-01-15 07:24:51 +0700,62
2019-01-15 07:25:00 +0700,59
2019-01-15 07:25:04 +0700,59
2019-01-15 07:25:09 +0700,59
2019-01-15 07:25:13 +0700,58
2019-01-15 07:25:20 +0700,58
2019-01-15 07:25:24 +0700,59
2019-01-15 07:25:28 +0700,60
2019-01-15 07:25:35 +0700,62
2019-01-15 07:25:36 +0700,62
2019-01-15 07:25:45 +0700,59
2019-01-15 07:25:50 +0700,59
2019-01-15 07:25:51 +0700,58
2019-01-15 07:26:00 +0700,60
2019-01-15 07:26:01 +0700,60
2019-01-15 07:26:10 +0700,62
2019-01-15 07:26:11 +0700,62
2019-01-15 07:26:20 +0700,62
2019-01-15 07:26:22 +0700,62
2019-01-15 07:26:30 +0700,62
2019-01-15 07:26:32 +0700,62
2019-01-15 07:26:39 +0700,62
2019-01-15 07:26:41 +0700,62
2019-01-15 07:26:50 +0700,60
2019-01-15 07:26:54 +0700,60
2019-01-15 07:26:56 +0700,60
2019-01-15 07:27:01 +0700,61
2019-01-15 07:27:09 +0700,60
2019-01-15 07:27:13 +0700,60
2019-01-15 07:27:16 +0700,61
2019-01-15 07:27:22 +0700,60
2019-01-15 07:27:30 +0700,59
2019-01-15 07:27:31 +0700,59
2019-01-15 07:27:40 +0700,59
2019-01-15 07:27:42 +0700,59
2019-01-15 07:27:49 +0700,59
2019-01-15 07:27:55 +0700,59
2019-01-15 07:27:57 +0700,59
2019-01-15 07:28:02 +0700,59
2019-01-15 07:28:06 +0700,58
2019-01-15 07:28:11 +0700,58
2019-01-15 07:28:19 +0700,60
2019-01-15 07:28:25 +0700,60
2019-01-15 07:28:29 +0700,60
2019-01-15 07:28:31 +0700,61
2019-01-15 07:28:40 +0700,61
2019-01-15 07:28:41 +0700,61
2019-01-15 07:28:50 +0700,59
2019-01-15 07:28:55 +0700,58
2019-01-15 07:28:56 +0700,58
2019-01-15 07:29:05 +0700,60
2019-01-15 07:29:06 +0700,60
2019-01-15 07:29:13 +0700,61
2019-01-15 07:29:16 +0700,61
2019-01-15 07:29:23 +0700,60
2019-01-15 07:29:30 +0700,58
2019-01-15 07:29:32 +0700,58
2019-01-15 07:29:36 +0700,60
2019-01-15 07:29:41 +0700,65
2019-01-15 07:29:50 +0700,82
2019-01-15 07:29:52 +0700,79
2019-01-15 07:30:00 +0700,69
2019-01-15 07:30:02 +0700,69
2019-01-15 07:30:10 +0700,70
2019-01-15 07:30:11 +0700,69
2019-01-15 07:30:20 +0700,61
2019-01-15 07:30:25 +0700,58
2019-01-15 07:30:30 +0700,58
2019-01-15 07:30:31 +0700,58
2019-01-15 07:30:39 +0700,60
2019-01-15 07:30:41 +0700,61
2019-01-15 07:30:46 +0700,62
2019-01-15 07:30:55 +0700,78
2019-01-15 07:30:58 +0700,80
2019-01-15 07:31:01 +0700,76
2019-01-15 07:31:10 +0700,65
2019-01-15 07:31:14 +0700,62
2019-01-15 07:31:20 +0700,58
2019-01-15 07:31:25 +0700,57
2019-01-15 07:31:28 +0700,57
2019-01-15 07:31:31 +0700,57
2019-01-15 07:31:40 +0700,54
2019-01-15 07:31:45 +0700,55
2019-01-15 07:31:50 +0700,54
2019-01-15 07:31:51 +0700,55
2019-01-15 07:31:58 +0700,55
2019-01-15 07:32:01 +0700,55
2019-01-15 07:32:10 +0700,54
2019-01-15 07:32:11 +0700,54
2019-01-15 07:32:18 +0700,54
2019-01-15 07:32:25 +0700,54
2019-01-15 07:32:29 +0700,54
2019-01-15 07:32:34 +0700,53
2019-01-15 07:32:39 +0700,53
2019-01-15 07:32:43 +0700,54
2019-01-15 07:32:50 +0700,54
2019-01-15 07:32:52 +0700,54
2019-01-15 07:32:58 +0700,53
2019-01-15 07:33:02 +0700,53
2019-01-15 07:33:08 +0700,53
2019-01-15 07:33:11 +0700,53
2019-01-15 07:33:16 +0700,53
2019-01-15 07:33:23 +0700,54
2019-01-15 07:33:29 +0700,55
2019-01-15 07:33:31 +0700,54
2019-01-15 07:33:40 +0700,52
2019-01-15 07:33:41 +0700,52
2019-01-15 07:33:47 +0700,52
2019-01-15 07:33:54 +0700,53
2019-01-15 07:34:00 +0700,53
2019-01-15 07:34:02 +0700,53
2019-01-15 07:34:06 +0700,52
2019-01-15 07:34:14 +0700,52
2019-01-15 07:34:19 +0700,52
2019-01-15 07:34:22 +0700,52
2019-01-15 07:34:30 +0700,53
2019-01-15 07:34:35 +0700,53
2019-01-15 07:34:36 +0700,53
2019-01-15 07:34:45 +0700,53
2019-01-15 07:34:48 +0700,53
2019-01-15 07:34:51 +0700,53
2019-01-15 07:34:56 +0700,53
2019-01-15 07:35:01 +0700,53
2019-01-15 07:35:06 +0700,55
2019-01-15 07:35:13 +0700,66
2019-01-15 07:35:20 +0700,76
2019-01-15 07:35:25 +0700,79
2019-01-15 07:35:26 +0700,77
2019-01-15 07:35:31 +0700,73
2019-01-15 07:35:40 +0700,65
2019-01-15 07:35:43 +0700,67
2019-01-15 07:35:46 +0700,63
2019-01-15 07:35:55 +0700,56
2019-01-15 07:36:00 +0700,54
2019-01-15 07:36:05 +0700,53
2019-01-15 07:36:10 +0700,53
2019-01-15 07:36:12 +0700,53
2019-01-15 07:36:18 +0700,53
2019-01-15 07:36:24 +0700,53
2019-01-15 07:36:30 +0700,51
2019-01-15 07:36:32 +0700,51
2019-01-15 07:36:39 +0700,52
2019-01-15 07:36:45 +0700,53
2019-01-15 07:36:49 +0700,52
2019-01-15 07:36:54 +0700,52
2019-01-15 07:37:00 +0700,52
2019-01-15 07:37:04 +0700,53
2019-01-15 07:37:10 +0700,52
2019-01-15 07:37:14 +0700,52
2019-01-15 07:37:18 +0700,52
2019-01-15 07:37:23 +0700,52
2019-01-15 07:37:30 +0700,53
2019-01-15 07:37:31 +0700,53
2019-01-15 07:37:37 +0700,53
2019-01-15 07:37:41 +0700,54
2019-01-15 07:37:46 +0700,60
2019-01-15 07:37:55 +0700,56
2019-01-15 07:38:00 +0700,54
2019-01-15 07:38:05 +0700,52
2019-01-15 07:38:10 +0700,52
2019-01-15 07:38:11 +0700,52
2019-01-15 07:38:19 +0700,54
2019-01-15 07:38:21 +0700,54
2019-01-15 07:38:30 +0700,56
2019-01-15 07:38:33 +0700,56
2019-01-15 07:38:40 +0700,56
2019-01-15 07:38:43 +0700,56
2019-01-15 07:38:48 +0700,57
2019-01-15 07:38:55 +0700,57
2019-01-15 07:38:56 +0700,56
2019-01-15 07:39:01 +0700,55
2019-01-15 07:39:10 +0700,52
2019-01-15 07:39:15 +0700,52
2019-01-15 07:39:19 +0700,52
2019-01-15 07:39:25 +0700,52
2019-01-15 07:39:28 +0700,52
2019-01-15 07:39:33 +0700,52
2019-01-15 07:39:40 +0700,52
2019-01-15 07:39:42 +0700,52
2019-01-15 07:39:50 +0700,52
2019-01-15 07:39:54 +0700,52
2019-01-15 07:39:57 +0700,52
2019-01-15 07:40:01 +0700,52
2019-01-15 07:40:06 +0700,52
2019-01-15 07:40:14 +0700,60
2019-01-15 07:40:16 +0700,59
2019-01-15 07:40:25 +0700,54
2019-01-15 07:40:30 +0700,53
2019-01-15 07:40:35 +0700,53
2019-01-15 07:40:39 +0700,54
2019-01-15 07:40:45 +0700,54
2019-01-15 07:40:46 +0700,54
2019-01-15 07:40:55 +0700,53
2019-01-15 07:40:56 +0700,53
2019-01-15 07:41:05 +0700,52
2019-01-15 07:41:09 +0700,52
2019-01-15 07:41:14 +0700,51
2019-01-15 07:41:17 +0700,52
2019-01-15 07:41:23 +0700,52
2019-01-15 07:41:29 +0700,54
2019-01-15 07:41:35 +0700,53
2019-01-15 07:41:36 +0700,53
2019-01-15 07:41:42 +0700,53
2019-01-15 07:41:46 +0700,52
2019-01-15 07:41:55 +0700,50
2019-01-15 07:41:59 +0700,50
2019-01-15 07:42:05 +0700,50
2019-01-15 07:42:07 +0700,50
2019-01-15 07:42:15 +0700,51
2019-01-15 07:42:18 +0700,51
2019-01-15 07:42:21 +0700,51
2019-01-15 07:42:28 +0700,52
2019-01-15 07:42:32 +0700,52
2019-01-15 07:42:37 +0700,52
2019-01-15 07:42:44 +0700,53
2019-01-15 07:42:49 +0700,53
2019-01-15 07:42:53 +0700,52
2019-01-15 07:42:57 +0700,52
2019-01-15 07:43:05 +0700,52
2019-01-15 07:43:07 +0700,52
2019-01-15 07:43:11 +0700,51
2019-01-15 07:43:16 +0700,51
2019-01-15 07:43:24 +0700,51
2019-01-15 07:43:26 +0700,52
2019-01-15 07:43:35 +0700,52
2019-01-15 07:43:36 +0700,53
2019-01-15 07:43:45 +0700,53
2019-01-15 07:43:46 +0700,53
2019-01-15 07:43:52 +0700,53
2019-01-15 07:43:57 +0700,51
2019-01-15 07:44:04 +0700,50
2019-01-15 07:44:09 +0700,50
2019-01-15 07:44:11 +0700,51
2019-01-15 07:44:20 +0700,52
2019-01-15 07:44:24 +0700,53
2019-01-15 07:44:27 +0700,53
2019-01-15 07:44:33 +0700,53
2019-01-15 07:44:36 +0700,54
2019-01-15 07:44:43 +0700,55
2019-01-15 07:44:47 +0700,55
2019-01-15 07:44:55 +0700,54
2019-01-15 07:44:58 +0700,54
2019-01-15 07:45:02 +0700,54
2019-01-15 07:45:06 +0700,54
2019-01-15 07:45:11 +0700,53
2019-01-15 07:45:16 +0700,53
2019-01-15 07:45:22 +0700,53
2019-01-15 07:45:29 +0700,54
2019-01-15 07:45:35 +0700,54
2019-01-15 07:45:36 +0700,54
2019-01-15 07:45:44 +0700,53
2019-01-15 07:45:48 +0700,53
2019-01-15 07:45:51 +0700,53
2019-01-15 07:45:56 +0700,63
2019-01-15 07:46:04 +0700,94
2019-01-15 07:46:06 +0700,91
2019-01-15 07:46:11 +0700,82
2019-01-15 07:46:20 +0700,67
2019-01-15 07:46:25 +0700,64
2019-01-15 07:46:29 +0700,63
2019-01-15 07:46:35 +0700,65
2019-01-15 07:46:39 +0700,65
2019-01-15 07:46:41 +0700,65
2019-01-15 07:46:46 +0700,64
2019-01-15 07:46:51 +0700,62
2019-01-15 07:46:59 +0700,59
2019-01-15 07:47:05 +0700,57
2019-01-15 07:47:06 +0700,57
2019-01-15 07:47:11 +0700,63
2019-01-15 07:47:20 +0700,73
2019-01-15 07:47:25 +0700,71
2019-01-15 07:47:27 +0700,72
2019-01-15 07:47:35 +0700,75
2019-01-15 07:47:40 +0700,73
2019-01-15 07:47:41 +0700,73
2019-01-15 07:47:47 +0700,75
2019-01-15 07:47:55 +0700,72
2019-01-15 07:47:58 +0700,72
2019-01-15 07:48:01 +0700,72
2019-01-15 07:48:06 +0700,72
2019-01-15 07:48:15 +0700,71
2019-01-15 07:48:16 +0700,71
2019-01-15 07:48:21 +0700,70
2019-01-15 07:48:29 +0700,69
2019-01-15 07:48:31 +0700,69
2019-01-15 07:48:36 +0700,69
2019-01-15 07:48:55 +0700,89
2019-01-15 07:48:58 +0700,86
2019-01-15 07:49:05 +0700,79
2019-01-15 07:49:08 +0700,77
2019-01-15 07:49:15 +0700,73
2019-01-15 07:49:16 +0700,73
2019-01-15 07:49:25 +0700,79
2019-01-15 07:49:27 +0700,79
2019-01-15 07:49:31 +0700,77
2019-01-15 07:49:40 +0700,73
2019-01-15 07:49:43 +0700,72
2019-01-15 07:49:47 +0700,72
2019-01-15 07:49:51 +0700,72
2019-01-15 07:50:00 +0700,72
2019-01-15 07:50:02 +0700,72
2019-01-15 07:50:06 +0700,72
2019-01-15 07:50:15 +0700,73
2019-01-15 07:50:16 +0700,73
2019-01-15 07:50:24 +0700,73
2019-01-15 07:50:26 +0700,74
2019-01-15 07:50:34 +0700,78
2019-01-15 07:50:38 +0700,78
2019-01-15 07:50:41 +0700,78
2019-01-15 07:50:46 +0700,77
2019-01-15 07:50:52 +0700,75
2019-01-15 07:51:00 +0700,72
2019-01-15 07:51:05 +0700,71
2019-01-15 07:51:07 +0700,71
2019-01-15 07:51:14 +0700,70
2019-01-15 07:51:16 +0700,70
2019-01-15 07:51:25 +0700,68
2019-01-15 07:51:30 +0700,70
2019-01-15 07:51:35 +0700,69
2019-01-15 07:51:37 +0700,70
2019-01-15 07:51:42 +0700,68
2019-01-15 07:51:46 +0700,67
2019-01-15 07:51:55 +0700,65
2019-01-15 07:52:00 +0700,64
2019-01-15 07:52:03 +0700,65
2019-01-15 07:52:09 +0700,66
2019-01-15 07:52:14 +0700,67
2019-01-15 07:52:17 +0700,68
2019-01-15 07:52:25 +0700,69
2019-01-15 07:52:29 +0700,70
2019-01-15 07:52:35 +0700,69
2019-01-15 07:52:37 +0700,69
2019-01-15 07:52:45 +0700,76
2019-01-15 07:52:50 +0700,76
2019-01-15 07:52:55 +0700,76
2019-01-15 07:52:56 +0700,75
2019-01-15 07:53:04 +0700,72
2019-01-15 07:53:09 +0700,71
2019-01-15 07:53:15 +0700,70
2019-01-15 07:53:20 +0700,70
2019-01-15 07:53:23 +0700,71
2019-01-15 07:53:26 +0700,71
2019-01-15 07:53:31 +0700,70
2019-01-15 07:53:36 +0700,69
2019-01-15 07:53:45 +0700,72
2019-01-15 07:53:46 +0700,72
2019-01-15 07:53:55 +0700,70
2019-01-15 07:54:00 +0700,68
2019-01-15 07:54:02 +0700,68
2019-01-15 07:54:10 +0700,68
2019-01-15 07:54:14 +0700,69
2019-01-15 07:54:17 +0700,69
2019-01-15 07:54:24 +0700,69
2019-01-15 07:54:27 +0700,69
2019-01-15 07:54:31 +0700,70
2019-01-15 07:54:37 +0700,73
2019-01-15 07:54:45 +0700,70
2019-01-15 07:54:48 +0700,70
2019-01-15 07:54:52 +0700,70
2019-01-15 07:54:56 +0700,70
2019-01-15 07:55:04 +0700,69
2019-01-15 07:55:07 +0700,69
2019-01-15 07:55:15 +0700,73
2019-01-15 07:55:19 +0700,73
2019-01-15 07:55:25 +0700,78
2019-01-15 07:55:28 +0700,78
2019-01-15 07:55:31 +0700,77
2019-01-15 07:55:46 +0700,77
2019-01-15 07:55:55 +0700,76
2019-01-15 07:55:58 +0700,75
2019-01-15 07:56:01 +0700,76
2019-01-15 07:56:07 +0700,76
2019-01-15 07:56:11 +0700,75
2019-01-15 07:56:16 +0700,73
2019-01-15 07:56:21 +0700,74
2019-01-15 07:56:30 +0700,69
2019-01-15 07:56:35 +0700,72
2019-01-15 07:56:40 +0700,74
2019-01-15 07:56:45 +0700,74
2019-01-15 07:56:49 +0700,73
2019-01-15 07:56:55 +0700,72
2019-01-15 07:57:06 +0700,72
2019-01-15 07:57:10 +0700,73
2019-01-15 07:57:16 +0700,75
2019-01-15 07:57:21 +0700,72
2019-01-15 07:57:26 +0700,74
2019-01-15 07:57:29 +0700,74
2019-01-15 07:57:36 +0700,71
2019-01-15 07:57:41 +0700,70
2019-01-15 07:57:46 +0700,70
2019-01-15 07:57:47 +0700,70
2019-01-15 07:57:53 +0700,69
2019-01-15 07:57:57 +0700,68
2019-01-15 07:58:06 +0700,66
2019-01-15 07:58:17 +0700,67
2019-01-15 07:58:26 +0700,70
2019-01-15 07:58:31 +0700,70
2019-01-15 07:58:32 +0700,70
2019-01-15 07:58:41 +0700,66
2019-01-15 07:58:46 +0700,65
2019-01-15 07:58:48 +0700,65
2019-01-15 07:58:56 +0700,70
2019-01-15 07:59:01 +0700,70
2019-01-15 07:59:02 +0700,70
2019-01-15 07:59:21 +0700,73
2019-01-15 07:59:24 +0700,72
2019-01-15 07:59:30 +0700,72
2019-01-15 07:59:36 +0700,71
2019-01-15 07:59:37 +0700,71
2019-01-15 07:59:43 +0700,72
2019-01-15 07:59:47 +0700,71
2019-01-15 07:59:54 +0700,72
2019-01-15 07:59:57 +0700,73
2019-01-15 08:00:02 +0700,71
2019-01-15 08:00:11 +0700,75
2019-01-15 08:00:16 +0700,74
2019-01-15 08:00:18 +0700,74
2019-01-15 08:00:24 +0700,73
2019-01-15 08:00:27 +0700,74
2019-01-15 08:00:35 +0700,72
2019-01-15 08:00:37 +0700,73
2019-01-15 08:00:46 +0700,70
2019-01-15 08:00:50 +0700,70
2019-01-15 08:00:54 +0700,70
2019-01-15 08:00:57 +0700,71
2019-01-15 08:01:06 +0700,74
2019-01-15 08:01:10 +0700,74
2019-01-15 08:01:12 +0700,73
2019-01-15 08:01:21 +0700,77
2019-01-15 08:01:26 +0700,75
2019-01-15 08:01:29 +0700,75
2019-01-15 08:01:36 +0700,74
2019-01-15 08:01:37 +0700,74
2019-01-15 08:01:42 +0700,72
2019-01-15 08:01:50 +0700,75
2019-01-15 08:01:56 +0700,77
2019-01-15 08:01:57 +0700,77
2019-01-15 08:02:06 +0700,72
2019-01-15 08:02:11 +0700,72
2019-01-15 08:02:12 +0700,72
2019-01-15 08:02:21 +0700,72
2019-01-15 08:02:22 +0700,71
2019-01-15 08:02:28 +0700,71
2019-01-15 08:02:35 +0700,71
2019-01-15 08:02:37 +0700,71
2019-01-15 08:02:45 +0700,71
2019-01-15 08:02:49 +0700,70
2019-01-15 08:02:52 +0700,70
2019-01-15 08:03:01 +0700,71
2019-01-15 08:03:02 +0700,72
2019-01-15 08:03:09 +0700,74
2019-01-15 08:03:16 +0700,71
2019-01-15 08:03:17 +0700,71
2019-01-15 08:03:22 +0700,72
2019-01-15 08:03:31 +0700,73
2019-01-15 08:03:33 +0700,72
2019-01-15 08:03:41 +0700,68
2019-01-15 08:03:44 +0700,67
2019-01-15 08:03:48 +0700,67
2019-01-15 08:03:56 +0700,64
2019-01-15 08:04:00 +0700,64
2019-01-15 08:04:06 +0700,63
2019-01-15 08:04:07 +0700,63
2019-01-15 08:04:12 +0700,63
2019-01-15 08:04:18 +0700,65
2019-01-15 08:04:26 +0700,62
2019-01-15 08:04:28 +0700,62
2019-01-15 08:04:36 +0700,62
2019-01-15 08:04:39 +0700,62
2019-01-15 08:04:46 +0700,62
2019-01-15 08:04:48 +0700,62
2019-01-15 08:04:53 +0700,63
2019-01-15 08:04:58 +0700,63
2019-01-15 08:05:06 +0700,63
2019-01-15 08:05:08 +0700,63
2019-01-15 08:05:15 +0700,63
2019-01-15 08:05:19 +0700,63
2019-01-15 08:05:26 +0700,64
2019-01-15 08:05:30 +0700,64
2019-01-15 08:05:34 +0700,64
2019-01-15 08:05:37 +0700,64
2019-01-15 08:05:42 +0700,64
2019-01-15 08:05:50 +0700,69
2019-01-15 08:05:52 +0700,69
2019-01-15 08:05:58 +0700,72
2019-01-15 08:06:06 +0700,75
2019-01-15 08:06:07 +0700,74
2019-01-15 08:06:16 +0700,71
2019-01-15 08:06:18 +0700,70
2019-01-15 08:06:22 +0700,69
2019-01-15 08:06:31 +0700,66
2019-01-15 08:06:36 +0700,66
2019-01-15 08:06:41 +0700,66
2019-01-15 08:06:42 +0700,65
2019-01-15 08:06:51 +0700,66
2019-01-15 08:06:52 +0700,66
2019-01-15 08:06:59 +0700,66
2019-01-15 08:07:03 +0700,66
2019-01-15 08:07:07 +0700,65
2019-01-15 08:07:12 +0700,67
2019-01-15 08:07:18 +0700,66
2019-01-15 08:07:22 +0700,68
2019-01-15 08:07:27 +0700,71
2019-01-15 08:07:33 +0700,75
2019-01-15 08:07:41 +0700,80
2019-01-15 08:07:43 +0700,80
2019-01-15 08:07:47 +0700,76
2019-01-15 08:07:55 +0700,69
2019-01-15 08:07:57 +0700,67
2019-01-15 08:08:06 +0700,62
2019-01-15 08:08:11 +0700,63
2019-01-15 08:08:12 +0700,63
2019-01-15 08:08:17 +0700,65
2019-01-15 08:08:22 +0700,70
2019-01-15 08:08:31 +0700,75
2019-01-15 08:08:36 +0700,73
2019-01-15 08:08:41 +0700,72
2019-01-15 08:08:46 +0700,71
2019-01-15 08:08:50 +0700,71
2019-01-15 08:08:53 +0700,72
2019-01-15 08:08:57 +0700,72
2019-01-15 08:09:06 +0700,75
2019-01-15 08:09:08 +0700,74
2019-01-15 08:09:13 +0700,71
2019-01-15 08:09:17 +0700,70
2019-01-15 08:09:26 +0700,66
2019-01-15 08:09:31 +0700,64
2019-01-15 08:09:35 +0700,64
2019-01-15 08:09:40 +0700,63
2019-01-15 08:09:45 +0700,64
2019-01-15 08:09:47 +0700,64
2019-01-15 08:09:52 +0700,63
2019-01-15 08:10:01 +0700,68
2019-01-15 08:10:05 +0700,68
2019-01-15 08:10:09 +0700,68
2019-01-15 08:10:16 +0700,70
2019-01-15 08:10:19 +0700,68
2019-01-15 08:10:24 +0700,68
2019-01-15 08:10:27 +0700,68
2019-01-15 08:10:36 +0700,66
2019-01-15 08:10:37 +0700,67
2019-01-15 08:10:46 +0700,69
2019-01-15 08:10:47 +0700,68
2019-01-15 08:10:56 +0700,66
2019-01-15 08:11:00 +0700,66
2019-01-15 08:11:03 +0700,67
2019-01-15 08:11:07 +0700,68
2019-01-15 08:11:12 +0700,73
2019-01-15 08:11:17 +0700,78
2019-01-15 08:11:46 +0700,95
2019-01-15 08:11:48 +0700,96
2019-01-15 08:11:56 +0700,99
2019-01-15 08:11:59 +0700,96
2019-01-15 08:12:03 +0700,98
2019-01-15 08:12:07 +0700,92
2019-01-15 08:12:21 +0700,85
2019-01-15 08:12:26 +0700,82
2019-01-15 08:12:31 +0700,78
2019-01-15 08:12:34 +0700,78
2019-01-15 08:12:37 +0700,77
2019-01-15 08:12:46 +0700,74
2019-01-15 08:12:50 +0700,71
2019-01-15 08:12:55 +0700,69
2019-01-15 08:12:57 +0700,69
2019-01-15 08:13:05 +0700,72
2019-01-15 08:13:11 +0700,70
2019-01-15 08:13:15 +0700,72
2019-01-15 08:13:19 +0700,72
2019-01-15 08:13:26 +0700,75
2019-01-15 08:13:28 +0700,74
2019-01-15 08:13:36 +0700,71
2019-01-15 08:13:40 +0700,72
2019-01-15 08:13:42 +0700,72
2019-01-15 08:13:47 +0700,75
2019-01-15 08:13:56 +0700,80
2019-01-15 08:13:57 +0700,80
2019-01-15 08:14:04 +0700,77
2019-01-15 08:14:07 +0700,79
2019-01-15 08:14:12 +0700,78
2019-01-15 08:14:17 +0700,75
2019-01-15 08:14:23 +0700,73
2019-01-15 08:14:31 +0700,72
2019-01-15 08:14:34 +0700,72
2019-01-15 08:14:37 +0700,73
2019-01-15 08:14:46 +0700,79
2019-01-15 08:14:48 +0700,79
2019-01-15 08:14:56 +0700,72
2019-01-15 08:15:00 +0700,71
2019-01-15 08:15:06 +0700,71
2019-01-15 08:15:08 +0700,71
2019-01-15 08:15:12 +0700,73
2019-01-15 08:15:21 +0700,74
2019-01-15 08:15:25 +0700,73
2019-01-15 08:15:27 +0700,74
2019-01-15 08:15:32 +0700,76
2019-01-15 08:15:41 +0700,72
2019-01-15 08:15:42 +0700,71
2019-01-15 08:15:51 +0700,67
2019-01-15 08:15:52 +0700,68
2019-01-15 08:16:01 +0700,72
2019-01-15 08:16:02 +0700,72
2019-01-15 08:16:11 +0700,76
2019-01-15 08:16:16 +0700,91
2019-01-15 08:16:18 +0700,92
2019-01-15 08:16:26 +0700,77
2019-01-15 08:16:33 +0700,78
2019-01-15 08:16:42 +0700,81
2019-01-15 08:16:45 +0700,82
2019-01-15 08:16:52 +0700,75
2019-01-15 08:16:58 +0700,73
2019-01-15 08:17:03 +0700,72
2019-01-15 08:17:08 +0700,71
2019-01-15 08:17:16 +0700,70
2019-01-15 08:17:22 +0700,73
2019-01-15 08:17:26 +0700,75
2019-01-15 08:17:32 +0700,72
2019-01-15 08:17:37 +0700,70
2019-01-15 08:17:38 +0700,70
2019-01-15 08:17:47 +0700,71
2019-01-15 08:17:48 +0700,71
2019-01-15 08:17:57 +0700,73
2019-01-15 08:17:58 +0700,73
2019-01-15 08:18:03 +0700,73
2019-01-15 08:18:12 +0700,76
2019-01-15 08:18:17 +0700,75
2019-01-15 08:18:18 +0700,75
2019-01-15 08:18:25 +0700,80
2019-01-15 08:18:28 +0700,79
2019-01-15 08:18:33 +0700,77
2019-01-15 08:18:42 +0700,76
2019-01-15 08:18:45 +0700,75
2019-01-15 08:18:51 +0700,72
2019-01-15 08:18:53 +0700,71
2019-01-15 08:19:01 +0700,68
2019-01-15 08:19:03 +0700,68
2019-01-15 08:19:12 +0700,67
2019-01-15 08:19:14 +0700,67
2019-01-15 08:19:18 +0700,67
2019-01-15 08:19:27 +0700,71
2019-01-15 08:19:32 +0700,72
2019-01-15 08:19:34 +0700,72
2019-01-15 08:19:40 +0700,72
2019-01-15 08:19:43 +0700,72
2019-01-15 08:19:48 +0700,71
2019-01-15 08:19:57 +0700,68
2019-01-15 08:20:01 +0700,68
2019-01-15 08:20:03 +0700,68
2019-01-15 08:20:08 +0700,67
2019-01-15 08:20:13 +0700,68
2019-01-15 08:20:22 +0700,73
2019-01-15 08:20:26 +0700,71
2019-01-15 08:20:32 +0700,69
2019-01-15 08:20:37 +0700,68
2019-01-15 08:20:42 +0700,68
